Property_ID,Location,Type,Price,Bedrooms,Bathrooms,Size_sqft,Year_Built,Sold,Date_Added,Agent_ID,Listing_Type,HOA_Fee,Parking_Spaces,Garage,Pool,Lot_Size_acres,Days_on_Market
PROP03886,Los Angeles,House,298405.0,5.0,0.0,1804.0,1989,0,2023-10-14,AGT0135,For Rent,300.0,0,0,1,0.29,298
PROP03887,Chicago,Condo,284493.0,2.0,3.0,1749.0,2018,0,2023-08-23,AGT0129,For Sale,0.0,3,0,1,0.31,241
PROP03888,Los Angeles,Condo,418847.0,6.0,1.0,1220.0,1963,0,2024-03-21,AGT0021,For Rent,0.0,3,0,0,0.39,6
PROP03889,San Francisco,Condo,234565.0,2.0,0.0,1321.0,1966,1,2024-10-12,AGT0007,For Sale,300.0,2,0,0,0.39,10
PROP03890,Miami,House,358651.0,3.0,1.9964210526315789,1214.0,2003,0,2024-05-25,AGT0016,For Sale,300.0,1,1,1,0.47,104
PROP03891,San Francisco,House,223104.0,3.0,4.0,796.0,2016,0,2023-09-16,AGT0054,For Sale,0.0,2,0,0,0.23,240
PROP03892,Los Angeles,Condo,311268.0,6.0,1.0,1525.0269637152776,2019,0,2023-08-31,AGT0063,For Rent,149.14180089780828,1,0,1,0.05,232
PROP03893,Los Angeles,Apartment,315932.45225239446,2.990842105263158,6.0,1044.0,1980,1,2024-01-07,AGT0052,For Rent,149.14180089780828,3,0,0,0.3,227
PROP03894,San Francisco,Condo,233748.0,2.0,2.0,1960.0,1983,0,2024-05-04,AGT0142,For Sale,149.14180089780828,0,0,0,0.18,275
PROP03895,New York,House,291785.0,1.0,1.0,1794.0,2021,0,2025-01-11,AGT0102,For Sale,149.14180089780828,2,0,0,0.42,56
PROP03896,New York,Apartment,481464.0,4.0,3.0,1370.0,1955,0,2023-12-01,AGT0002,For Rent,200.0,1,0,0,0.37,67
PROP03897,New York,Apartment,310080.0,3.0,1.0,1198.0,1965,1,2024-03-02,AGT0148,For Rent,300.0,2,0,0,0.08,24
PROP03898,Los Angeles,House,465466.0,2.0,3.0,1525.0269637152776,1952,1,2025-04-21,AGT0068,For Sale,300.0,3,1,0,0.39,258
PROP03899,Chicago,Apartment,322032.0,4.0,2.0,1314.0,1989,0,2024-07-17,AGT0102,For Sale,100.0,2,1,0,0.1,73
PROP03900,Los Angeles,Condo,315932.45225239446,1.0,3.0,1585.0,1999,0,2023-06-26,AGT0170,For Sale,100.0,3,0,0,0.22,175
PROP03901,Chicago,House,453935.0,3.0,3.0,2570.0,2010,0,2025-03-20,AGT0028,For Sale,0.0,1,0,1,0.27,268
PROP03902,San Francisco,House,343701.0,2.0,3.0,2004.0,1978,1,2023-09-02,AGT0149,For Rent,149.14180089780828,2,0,0,0.3,165
PROP03903,Miami,House,235727.0,2.990842105263158,3.0,1523.0,1980,0,2024-02-05,AGT0125,For Sale,300.0,3,0,1,0.55,203
PROP03904,Chicago,House,347057.0,5.0,1.0,1476.0,1989,0,2024-01-07,AGT0140,For Sale,149.14180089780828,2,0,0,0.16,293
PROP03905,New York,Apartment,315932.45225239446,2.990842105263158,2.0,919.0,2019,0,2023-07-16,AGT0097,For Sale,0.0,3,0,0,0.1,8
PROP03906,Los Angeles,House,101096.0,1.0,1.9964210526315789,1615.0,1992,0,2023-11-18,AGT0183,For Rent,100.0,3,0,0,0.26,254
PROP03907,San Francisco,House,315932.45225239446,3.0,1.9964210526315789,1614.0,1963,1,2025-06-03,AGT0003,For Sale,0.0,0,1,1,0.11,225
PROP03908,New York,Apartment,409493.0,0.0,2.0,1627.0,1980,0,2024-05-04,AGT0123,For Sale,200.0,2,0,1,0.81,47
PROP03909,San Francisco,House,483794.0,3.0,5.0,1030.0,1975,0,2024-11-27,AGT0099,For Rent,200.0,3,0,0,0.42,162
PROP03910,Miami,Apartment,342214.0,3.0,1.0,2348.0,2021,0,2025-04-15,AGT0147,For Rent,149.14180089780828,3,0,0,0.01,129
PROP03911,Los Angeles,Apartment,275127.0,1.0,1.9964210526315789,2447.0,1973,0,2024-02-12,AGT0129,For Rent,149.14180089780828,1,1,1,0.47,154
PROP03912,Los Angeles,House,383498.0,1.0,5.0,1472.0,2014,1,2024-11-23,AGT0097,For Rent,200.0,1,1,1,0.03,153
PROP03913,Miami,Condo,384982.0,3.0,3.0,1889.0,1959,1,2023-09-25,AGT0001,For Rent,200.0,3,1,0,0.35,20
PROP03914,Los Angeles,House,463828.0,6.0,3.0,685.0,2007,0,2024-11-06,AGT0004,For Sale,149.14180089780828,1,1,1,0.56,217
PROP03915,Chicago,Condo,295537.0,3.0,0.0,853.0,2012,0,2024-12-21,AGT0004,For Sale,149.14180089780828,3,0,0,0.24,190
PROP03916,San Francisco,Apartment,283442.0,4.0,1.0,1784.0,1957,0,2024-01-06,AGT0075,For Sale,0.0,0,0,1,0.07,294
PROP03917,New York,Condo,228445.0,4.0,0.0,1768.0,2001,0,2025-01-13,AGT0004,For Rent,149.14180089780828,2,1,1,0.27,263
PROP03918,Miami,House,353746.0,2.0,2.0,1777.0,1968,0,2023-10-04,AGT0107,For Sale,149.14180089780828,0,0,0,0.08,195
PROP03919,Chicago,House,145173.0,2.0,1.0,1501.0,1990,0,2023-10-18,AGT0144,For Rent,200.0,3,1,1,0.3,55
PROP03920,New York,Condo,377608.0,2.0,1.0,1886.0,1995,0,2024-05-10,AGT0081,For Sale,200.0,0,0,0,0.49,233
PROP03921,New York,House,358783.0,1.0,1.0,982.0,1960,0,2025-06-02,AGT0096,For Rent,100.0,0,1,1,0.39,185
PROP03922,Miami,Condo,358507.0,3.0,0.0,1346.0,1994,0,2024-04-23,AGT0169,For Rent,100.0,3,0,1,0.1,189
PROP03923,Chicago,Apartment,313822.0,2.0,1.0,2499.0,2002,1,2025-04-26,AGT0034,For Sale,0.0,2,0,0,0.44,136
PROP03924,New York,Condo,453297.0,3.0,1.0,1407.0,1966,0,2024-02-26,AGT0001,For Sale,300.0,0,0,0,0.3,61
PROP03925,New York,Condo,387199.0,1.0,5.0,2038.0,1977,0,2024-12-24,AGT0064,For Rent,200.0,0,1,1,0.16,190
PROP03926,Chicago,Condo,239292.0,2.990842105263158,3.0,1363.0,1963,0,2023-10-18,AGT0148,For Rent,100.0,3,0,1,0.38,108
PROP03927,Los Angeles,Condo,241082.0,5.0,7.0,1633.0,1973,0,2024-01-13,AGT0023,For Sale,300.0,2,0,0,0.23,254
PROP03928,New York,Apartment,212032.0,2.990842105263158,1.0,1525.0269637152776,1993,0,2024-12-14,AGT0200,For Sale,0.0,3,1,0,0.3,126
PROP03929,San Francisco,Apartment,355128.0,1.0,0.0,887.0,1987,0,2024-01-12,AGT0014,For Sale,200.0,2,0,1,0.7,240
PROP03930,Chicago,Apartment,199986.0,1.0,2.0,2165.0,1972,0,2024-09-26,AGT0039,For Sale,149.14180089780828,1,1,1,0.65,130
PROP03931,New York,Condo,408339.0,6.0,1.0,1345.0,2020,0,2024-02-03,AGT0047,For Sale,200.0,1,0,1,0.51,137
PROP03932,Miami,Apartment,432297.0,7.0,0.0,1752.0,1997,0,2024-12-13,AGT0114,For Sale,149.14180089780828,0,0,1,0.27,51
PROP03933,San Francisco,House,315932.45225239446,0.0,3.0,1131.0,2004,0,2023-07-27,AGT0040,For Sale,100.0,2,1,1,0.57,166
PROP03934,New York,Apartment,315932.45225239446,0.0,1.0,1187.0,1981,0,2023-12-31,AGT0174,For Sale,200.0,3,1,1,0.19,239
PROP03935,San Francisco,Condo,301662.0,1.0,0.0,776.0,2018,0,2025-02-20,AGT0164,For Rent,149.14180089780828,3,0,1,0.04,78
PROP03936,San Francisco,House,388398.0,1.0,2.0,1038.0,1957,0,2024-08-01,AGT0169,For Sale,300.0,3,0,0,0.11,262
PROP03937,Los Angeles,Condo,460934.0,2.990842105263158,0.0,1507.0,1970,0,2024-06-13,AGT0187,For Rent,200.0,3,1,1,0.56,186
PROP03938,San Francisco,House,131450.0,4.0,1.9964210526315789,1529.0,1977,1,2024-01-19,AGT0016,For Rent,200.0,1,1,1,0.07,122
PROP03939,Los Angeles,Condo,268181.0,3.0,1.0,1863.0,2016,0,2023-10-14,AGT0127,For Sale,149.14180089780828,0,1,1,0.06,116
PROP03940,Chicago,Condo,273398.0,3.0,4.0,1375.0,1985,0,2024-11-19,AGT0035,For Rent,149.14180089780828,1,0,0,0.21,137
PROP03941,Los Angeles,House,159933.0,2.0,3.0,2016.0,1997,1,2024-04-27,AGT0157,For Rent,300.0,3,0,1,0.07,280
PROP03942,Miami,Apartment,251488.0,5.0,2.0,2025.0,1974,0,2024-06-26,AGT0060,For Sale,300.0,3,0,1,0.35,207
PROP03943,New York,House,342776.0,2.990842105263158,0.0,1199.0,1981,0,2024-04-16,AGT0083,For Rent,149.14180089780828,3,1,1,0.6,278
PROP03944,Chicago,House,272132.0,5.0,5.0,1525.0269637152776,1974,0,2025-03-08,AGT0159,For Sale,0.0,0,0,1,0.71,123
PROP03945,Chicago,House,145537.0,2.0,2.0,1671.0,2017,1,2024-11-05,AGT0145,For Sale,300.0,1,1,1,0.34,269
PROP03946,Miami,House,587408.0,2.0,2.0,1477.0,1991,0,2024-03-29,AGT0154,For Rent,200.0,1,1,1,0.34,186
PROP03947,Los Angeles,House,326617.0,1.0,3.0,900.0,2015,1,2023-06-23,AGT0117,For Rent,300.0,0,0,0,0.28,53
PROP03948,New York,Condo,311169.0,4.0,2.0,2260.0,1966,0,2025-04-22,AGT0145,For Rent,300.0,3,0,0,0.29,109
PROP03949,Los Angeles,Condo,190207.0,4.0,0.0,1273.0,1962,0,2025-05-16,AGT0188,For Rent,100.0,2,1,0,0.19,152
PROP03950,San Francisco,Apartment,326070.0,2.0,4.0,970.0,1993,0,2024-03-28,AGT0195,For Sale,149.14180089780828,2,0,0,0.06,163
PROP03951,Los Angeles,Apartment,283578.0,2.0,1.0,2639.0,2013,0,2024-07-26,AGT0018,For Rent,100.0,2,1,1,0.7,78
PROP03952,Chicago,House,111147.0,5.0,2.0,1324.0,1983,1,2023-06-22,AGT0122,For Sale,200.0,1,1,0,0.12,80
PROP03953,New York,Apartment,192974.0,3.0,2.0,1498.0,2017,0,2025-06-11,AGT0181,For Sale,149.14180089780828,1,0,1,0.59,208
PROP03954,Los Angeles,Apartment,379492.0,2.990842105263158,4.0,1685.0,2000,0,2024-10-28,AGT0188,For Rent,149.14180089780828,0,0,1,0.42,233
PROP03955,New York,House,315932.45225239446,4.0,5.0,836.0,2005,0,2024-08-23,AGT0174,For Sale,200.0,2,0,1,0.36,249
PROP03956,New York,Condo,336716.0,4.0,1.0,1132.0,1964,0,2024-11-05,AGT0182,For Rent,149.14180089780828,2,1,0,0.61,27
PROP03957,San Francisco,Condo,410308.0,0.0,2.0,1393.0,2005,0,2025-02-18,AGT0101,For Rent,0.0,3,1,0,0.28,118
PROP03958,San Francisco,Apartment,284424.0,7.0,1.0,2281.0,1954,0,2025-01-28,AGT0063,For Rent,149.14180089780828,2,0,0,0.34,162
PROP03959,Chicago,Condo,291345.0,5.0,2.0,1024.0,2004,0,2023-07-11,AGT0154,For Rent,200.0,0,0,1,0.06,222
PROP03960,Miami,Condo,409097.0,2.0,1.0,1994.0,1959,0,2024-03-29,AGT0035,For Sale,149.14180089780828,2,1,1,0.01,22
PROP03961,New York,Apartment,466277.0,2.0,0.0,1724.0,2007,0,2024-08-21,AGT0184,For Rent,300.0,1,0,0,0.02,298
PROP03962,Miami,House,430109.0,3.0,2.0,1525.0269637152776,1973,0,2025-02-14,AGT0163,For Sale,149.14180089780828,3,1,1,0.54,78
PROP03963,Chicago,Apartment,193363.0,5.0,1.9964210526315789,1127.0,1970,0,2024-04-30,AGT0133,For Sale,100.0,0,1,1,0.11,50
PROP03964,New York,Apartment,293304.0,2.0,2.0,952.0,1983,0,2024-05-03,AGT0093,For Rent,200.0,3,1,0,0.19,89
PROP03965,New York,Apartment,327752.0,2.0,3.0,3114.0,1990,0,2023-07-18,AGT0051,For Rent,200.0,1,0,1,0.56,167
PROP03966,Miami,House,274032.0,2.0,3.0,2050.0,1976,0,2024-09-05,AGT0089,For Sale,149.14180089780828,1,1,1,0.11,122
PROP03967,Los Angeles,House,338785.0,4.0,2.0,1357.0,2012,1,2024-03-17,AGT0160,For Sale,0.0,1,0,1,0.53,16
PROP03968,San Francisco,House,382057.0,7.0,4.0,1436.0,2013,0,2025-03-06,AGT0117,For Sale,149.14180089780828,3,0,0,0.12,71
PROP03969,Los Angeles,House,400280.0,3.0,2.0,1197.0,2017,0,2025-03-19,AGT0038,For Sale,100.0,1,1,0,0.63,288
PROP03970,Miami,Apartment,468587.0,4.0,4.0,762.0,2002,0,2023-08-20,AGT0025,For Sale,149.14180089780828,3,1,0,0.18,287
PROP03971,San Francisco,Condo,315932.45225239446,6.0,1.0,1210.0,2008,1,2024-01-15,AGT0095,For Rent,300.0,0,1,0,0.05,234
PROP03972,Los Angeles,Apartment,163596.0,2.0,2.0,1274.0,1978,0,2025-03-25,AGT0128,For Rent,100.0,0,0,0,0.0,115
PROP03973,San Francisco,House,335823.0,4.0,3.0,2222.0,1959,0,2025-06-14,AGT0025,For Sale,149.14180089780828,1,1,1,0.34,10
PROP03974,New York,Condo,488381.0,0.0,0.0,1517.0,2011,0,2025-06-12,AGT0074,For Rent,100.0,0,1,0,0.85,64
PROP03975,Los Angeles,Apartment,252302.0,2.0,2.0,1188.0,2000,0,2024-10-28,AGT0085,For Sale,300.0,2,1,0,0.33,161
PROP03976,San Francisco,Condo,368684.0,3.0,1.0,2356.0,1978,1,2023-11-29,AGT0121,For Rent,100.0,1,1,1,0.45,97
PROP03977,San Francisco,House,369574.0,3.0,3.0,1138.0,1977,0,2024-06-11,AGT0200,For Rent,149.14180089780828,0,0,1,0.07,196
PROP03978,San Francisco,Condo,319144.0,6.0,4.0,1351.0,2014,0,2025-04-25,AGT0040,For Sale,200.0,2,1,0,0.57,107
PROP03979,Los Angeles,Condo,300692.0,3.0,2.0,2129.0,2006,0,2025-04-21,AGT0198,For Rent,100.0,1,1,0,0.45,35
PROP03980,Chicago,House,207657.0,5.0,0.0,977.0,2006,0,2024-11-14,AGT0199,For Sale,0.0,3,1,1,0.08,227
PROP03981,Los Angeles,Condo,71833.0,3.0,1.0,1134.0,2015,0,2024-02-01,AGT0030,For Rent,200.0,0,1,1,0.27,166
PROP03982,Miami,Apartment,188814.0,3.0,1.0,1213.0,1953,0,2024-03-29,AGT0051,For Sale,100.0,2,1,1,0.34,156
PROP03983,Los Angeles,Condo,260969.0,2.0,1.0,1682.0,1958,0,2023-12-15,AGT0108,For Sale,200.0,1,1,0,0.3,71
PROP03984,San Francisco,Apartment,409742.0,2.0,1.9964210526315789,667.0,1953,0,2023-06-21,AGT0152,For Rent,300.0,2,0,0,0.29,137
PROP03985,New York,Condo,289687.0,2.0,1.0,1388.0,1989,1,2025-04-24,AGT0008,For Sale,200.0,0,1,0,0.13,79
PROP03986,Los Angeles,Condo,248097.0,2.0,0.0,946.0,1978,1,2024-04-25,AGT0008,For Sale,0.0,0,0,0,0.36,69
PROP03987,Los Angeles,House,210901.0,6.0,1.9964210526315789,1365.0,1981,0,2025-05-19,AGT0188,For Sale,149.14180089780828,2,1,0,0.31,63
PROP03988,San Francisco,House,365680.0,2.990842105263158,2.0,1753.0,1994,0,2023-11-30,AGT0159,For Sale,100.0,2,1,0,0.56,272
PROP03989,New York,Apartment,315932.45225239446,0.0,1.0,922.0,1969,0,2023-09-06,AGT0045,For Rent,200.0,1,0,1,0.15,275
PROP03990,New York,House,406343.0,3.0,2.0,866.0,1978,0,2024-03-11,AGT0113,For Sale,0.0,3,1,0,0.29,153
PROP03991,Miami,House,360614.0,5.0,1.0,1239.0,1969,1,2023-08-20,AGT0063,For Rent,100.0,1,1,1,0.38,9
PROP03992,Los Angeles,House,152438.0,4.0,1.0,1217.0,1981,0,2023-11-18,AGT0105,For Rent,100.0,0,1,0,0.39,218
PROP03993,New York,House,264832.0,3.0,1.0,1857.0,1978,0,2025-03-27,AGT0068,For Sale,200.0,2,0,0,0.2,189
PROP03994,New York,House,494730.0,0.0,1.0,539.0,1992,0,2024-10-13,AGT0130,For Sale,100.0,3,1,0,0.43,216
PROP03995,Chicago,Apartment,412195.0,3.0,0.0,1405.0,1955,0,2025-04-26,AGT0105,For Sale,300.0,0,0,0,0.55,163
PROP03996,Chicago,Apartment,146249.0,2.990842105263158,1.0,1014.0,1964,1,2023-10-18,AGT0022,For Rent,149.14180089780828,3,0,0,0.34,241
PROP03997,New York,House,294440.0,4.0,2.0,819.0,1957,0,2023-07-30,AGT0163,For Sale,100.0,1,1,1,0.44,235
PROP03998,Miami,House,336309.0,4.0,1.9964210526315789,942.0,1972,0,2024-05-24,AGT0039,For Rent,300.0,3,0,0,0.22,58
PROP03999,New York,Apartment,223784.0,5.0,1.0,1063.0,1964,0,2024-05-18,AGT0096,For Sale,200.0,1,0,1,0.1,40
PROP04000,San Francisco,Condo,69079.0,3.0,1.0,877.0,1982,0,2025-04-28,AGT0057,For Sale,200.0,1,0,0,0.69,167
PROP04001,Los Angeles,Apartment,3016324.057,4.0,3.0,7467.705263,2006,0,2024-11-26,AGT0069,For Sale,100.0,3,0,1,0.56,104
PROP04002,Miami,Condo,221224.0,2.0,0.0,1358.0,1989,0,2024-10-07,AGT0065,For Rent,200.0,0,0,1,0.21,218
PROP04003,San Francisco,House,221615.0,2.990842105263158,2.0,940.0,1958,0,2024-03-15,AGT0159,For Sale,300.0,1,0,0,0.3,125
PROP04004,Miami,House,264531.0,1.0,0.0,1467.0,1982,0,2023-09-08,AGT0175,For Sale,300.0,3,1,1,0.13,268
PROP04005,San Francisco,Apartment,286632.0,3.0,2.0,1713.0,1974,0,2024-08-20,AGT0090,For Rent,0.0,0,1,1,0.53,67
PROP04006,Los Angeles,House,299091.0,1.0,1.9964210526315789,1589.0,2001,0,2025-05-05,AGT0087,For Rent,300.0,3,1,0,0.33,207
PROP04007,Los Angeles,Condo,211601.0,3.0,0.0,1275.0,1976,0,2023-11-27,AGT0017,For Sale,200.0,1,1,0,0.48,115
PROP04008,Chicago,Condo,277979.0,3.0,2.0,1554.0,2002,0,2024-09-02,AGT0109,For Rent,0.0,0,1,0,0.54,1
PROP04009,San Francisco,Apartment,124257.0,1.0,0.0,708.0,1998,0,2023-10-16,AGT0195,For Sale,300.0,3,1,1,0.27,188
PROP04010,Chicago,Condo,331103.0,1.0,1.0,799.0,2011,0,2024-04-29,AGT0112,For Rent,0.0,1,1,0,0.02,284
PROP04011,San Francisco,Apartment,315932.45225239446,6.0,3.0,1629.0,1986,0,2024-03-03,AGT0069,For Rent,149.14180089780828,0,0,1,0.26,133
PROP04012,Chicago,Apartment,271050.0,5.0,2.0,1289.0,1958,0,2023-08-01,AGT0187,For Rent,200.0,0,0,0,0.4,45
PROP04013,Los Angeles,Condo,391918.0,2.0,1.0,1340.0,2002,0,2023-06-23,AGT0089,For Sale,100.0,1,1,0,0.1,41
PROP04014,Miami,Condo,194065.0,2.0,2.0,1224.0,2005,0,2024-08-26,AGT0157,For Rent,149.14180089780828,0,1,1,0.23,245
PROP04015,Chicago,Condo,371643.0,2.0,5.0,1877.0,2016,0,2023-07-14,AGT0171,For Sale,100.0,2,0,0,0.03,8
PROP04016,San Francisco,Condo,415573.0,3.0,0.0,2225.0,1984,0,2023-10-22,AGT0099,For Rent,300.0,1,0,0,0.36,150
PROP04017,San Francisco,Condo,308023.0,4.0,4.0,1182.0,2014,1,2023-11-01,AGT0113,For Rent,300.0,0,1,0,0.42,98
PROP04018,Los Angeles,Condo,284863.0,0.0,2.0,1480.0,1996,0,2025-04-18,AGT0137,For Rent,200.0,3,1,1,0.36,199
PROP04019,San Francisco,Condo,12422.0,4.0,3.0,1828.0,1986,0,2023-12-16,AGT0010,For Sale,149.14180089780828,0,1,0,0.32,110
PROP04020,New York,House,288179.0,5.0,2.0,1765.0,1984,0,2025-03-17,AGT0186,For Rent,100.0,2,0,0,0.41,213
PROP04021,Miami,Apartment,299282.0,2.0,3.0,1039.0,1982,0,2023-08-27,AGT0079,For Sale,149.14180089780828,1,0,1,0.42,287
PROP04022,Chicago,Apartment,51745.0,3.0,1.0,570.0,1990,0,2024-10-05,AGT0107,For Sale,149.14180089780828,2,1,1,0.18,58
PROP04023,Miami,Condo,492483.0,2.0,2.0,2402.0,1990,0,2023-12-19,AGT0020,For Rent,300.0,0,0,1,0.34,131
PROP04024,Los Angeles,Apartment,328601.0,1.0,4.0,919.0,1999,0,2025-05-26,AGT0112,For Sale,200.0,1,1,0,0.21,232
PROP04025,Chicago,Condo,215097.0,2.0,1.9964210526315789,2323.0,1989,1,2024-06-07,AGT0182,For Rent,200.0,1,1,0,0.02,177
PROP04026,Chicago,House,446537.0,3.0,1.9964210526315789,2490.0,1960,0,2024-08-23,AGT0118,For Rent,149.14180089780828,3,0,0,0.49,140
PROP04027,New York,Apartment,120438.0,3.0,1.0,1781.0,2014,0,2024-11-16,AGT0124,For Rent,200.0,2,0,0,0.24,187
PROP04028,Los Angeles,Apartment,177082.0,4.0,2.0,1525.0269637152776,1990,0,2023-10-13,AGT0019,For Sale,149.14180089780828,0,0,1,0.37,294
PROP04029,San Francisco,House,70054.0,4.0,3.0,1369.0,2004,0,2024-07-30,AGT0099,For Sale,300.0,0,1,1,0.54,52
PROP04030,New York,House,480104.0,6.0,3.0,1542.0,2016,0,2024-04-08,AGT0036,For Rent,100.0,2,0,0,0.29,79
PROP04031,New York,House,333234.0,1.0,2.0,1525.0269637152776,1987,0,2023-10-21,AGT0181,For Sale,200.0,3,1,0,0.36,283
PROP04032,Miami,Apartment,365940.0,5.0,3.0,2121.0,2006,0,2024-09-19,AGT0101,For Sale,100.0,3,1,0,0.28,123
PROP04033,Miami,Apartment,330100.0,5.0,3.0,2647.0,1998,0,2024-08-26,AGT0058,For Sale,100.0,2,0,1,0.3,292
PROP04034,Miami,House,357376.0,3.0,2.0,2124.0,1951,0,2024-10-17,AGT0165,For Sale,300.0,2,0,1,0.35,39
PROP04035,New York,House,307807.0,6.0,3.0,1330.0,2002,0,2023-09-24,AGT0030,For Sale,0.0,2,0,1,0.13,158
PROP04036,San Francisco,House,327092.0,7.0,0.0,933.0,1957,0,2025-01-23,AGT0082,For Sale,0.0,1,1,0,0.27,190
PROP04037,Chicago,House,310760.0,4.0,3.0,2459.0,2012,0,2024-01-21,AGT0029,For Rent,200.0,1,1,0,0.05,36
PROP04038,Miami,House,239140.0,3.0,1.0,885.0,1954,0,2024-09-28,AGT0089,For Sale,300.0,1,1,1,0.13,57
PROP04039,San Francisco,Condo,295337.0,5.0,3.0,1629.0,2012,0,2024-02-03,AGT0188,For Rent,149.14180089780828,1,1,1,0.06,165
PROP04040,Los Angeles,House,327359.0,3.0,2.0,1936.0,1979,0,2024-09-08,AGT0036,For Rent,300.0,2,1,0,0.15,89
PROP04041,Miami,Condo,311054.0,6.0,2.0,2061.0,2019,0,2025-02-03,AGT0054,For Rent,149.14180089780828,0,0,0,0.26,3
PROP04042,Chicago,Apartment,152222.0,1.0,2.0,2126.0,2014,0,2024-06-05,AGT0161,For Rent,149.14180089780828,2,0,0,0.34,183
PROP04043,Los Angeles,Apartment,165501.0,1.0,2.0,1376.0,2019,1,2025-02-19,AGT0068,For Rent,0.0,2,1,1,0.38,149
PROP04044,Los Angeles,Condo,408284.0,2.0,0.0,1244.0,1969,0,2023-09-15,AGT0050,For Rent,300.0,2,0,0,0.35,192
PROP04045,Chicago,House,269300.0,3.0,3.0,899.0,1959,1,2025-05-05,AGT0025,For Rent,149.14180089780828,0,0,1,0.5,224
PROP04046,Miami,Apartment,358472.0,4.0,2.0,438.0,1982,0,2025-06-04,AGT0167,For Rent,200.0,0,1,0,0.03,210
PROP04047,New York,House,190788.0,3.0,1.0,1545.0,1953,0,2024-07-13,AGT0009,For Rent,300.0,3,0,1,0.34,295
PROP04048,Chicago,House,152685.0,4.0,0.0,2112.0,1965,0,2023-08-21,AGT0119,For Rent,300.0,3,0,0,0.3,81
PROP04049,Chicago,Condo,215640.0,2.0,5.0,1163.0,1980,0,2024-04-02,AGT0130,For Sale,0.0,0,0,1,0.17,294
PROP04050,Chicago,Apartment,277743.0,0.0,1.0,1670.0,1959,0,2023-12-29,AGT0040,For Rent,0.0,3,1,0,0.3,238
PROP04051,Los Angeles,Apartment,233485.0,2.0,2.0,1754.0,2008,0,2023-09-01,AGT0153,For Rent,100.0,3,0,1,0.51,264
PROP04052,San Francisco,Condo,429393.0,3.0,4.0,1267.0,2014,1,2024-09-30,AGT0166,For Sale,100.0,2,1,0,0.64,211
PROP04053,New York,House,317952.0,2.0,3.0,1844.0,1989,0,2023-08-03,AGT0111,For Rent,300.0,1,0,0,0.29,101
PROP04054,Miami,House,484893.0,3.0,0.0,2882.0,1990,1,2024-10-05,AGT0153,For Sale,300.0,0,1,0,0.17,16
PROP04055,Miami,Apartment,340440.0,3.0,1.0,1456.0,1970,0,2025-02-21,AGT0049,For Sale,100.0,1,1,1,0.23,86
PROP04056,San Francisco,Condo,58744.0,2.990842105263158,0.0,1655.0,1977,0,2025-04-07,AGT0191,For Sale,149.14180089780828,3,0,0,0.14,298
PROP04057,Chicago,Condo,405604.0,0.0,2.0,1552.0,1958,1,2023-12-21,AGT0057,For Rent,149.14180089780828,3,1,0,0.39,151
PROP04058,New York,House,149044.0,3.0,3.0,584.0,1970,0,2024-07-22,AGT0194,For Rent,149.14180089780828,3,1,0,0.3,122
PROP04059,Miami,House,323053.0,4.0,3.0,431.0,2012,0,2024-12-27,AGT0074,For Sale,200.0,1,1,0,0.49,173
PROP04060,Miami,Condo,222531.0,3.0,2.0,1579.0,2013,0,2024-08-31,AGT0107,For Rent,0.0,3,0,1,0.3,82
PROP04061,Chicago,Apartment,514271.0,4.0,2.0,1471.0,1956,1,2023-10-09,AGT0131,For Rent,100.0,2,1,0,0.3,175
PROP04062,San Francisco,House,443959.0,2.990842105263158,3.0,1135.0,1998,0,2023-07-23,AGT0155,For Rent,200.0,2,0,1,0.06,157
PROP04063,New York,Condo,225817.0,1.0,0.0,1547.0,1968,0,2024-04-18,AGT0030,For Sale,0.0,3,1,0,0.18,24
PROP04064,San Francisco,Condo,287264.0,2.0,2.0,1870.0,1952,0,2025-02-22,AGT0128,For Sale,149.14180089780828,1,1,1,0.4,115
PROP04065,San Francisco,Condo,324459.0,2.0,2.0,873.0,1959,0,2024-02-27,AGT0146,For Rent,300.0,0,0,1,0.52,26
PROP04066,New York,Apartment,386341.0,2.0,2.0,1151.0,1972,0,2025-04-14,AGT0186,For Rent,149.14180089780828,3,0,0,0.56,64
PROP04067,New York,House,302915.0,4.0,5.0,87.0,2017,0,2025-04-04,AGT0027,For Rent,300.0,2,1,1,0.21,170
PROP04068,Miami,House,315932.45225239446,2.990842105263158,2.0,1849.0,1960,0,2024-11-27,AGT0061,For Sale,100.0,1,0,1,0.48,255
PROP04069,Miami,House,228244.0,4.0,1.0,2028.0,2000,0,2025-06-07,AGT0063,For Sale,100.0,3,1,1,0.52,199
PROP04070,New York,Apartment,3016324.057,0.0,1.0,7467.705263,1969,0,2023-11-25,AGT0128,For Sale,0.0,2,1,1,0.52,204
PROP04071,Los Angeles,House,423445.0,5.0,4.0,699.0,1969,0,2024-01-21,AGT0083,For Rent,149.14180089780828,0,0,0,0.3,64
PROP04072,Miami,House,342783.0,4.0,2.0,2001.0,2004,0,2025-02-20,AGT0058,For Rent,100.0,2,1,0,0.1,118
PROP04073,Los Angeles,House,222658.0,3.0,1.0,1735.0,1972,0,2024-10-23,AGT0145,For Sale,0.0,1,0,0,0.24,230
PROP04074,New York,House,364837.0,0.0,1.0,1159.0,1957,1,2024-08-29,AGT0004,For Sale,149.14180089780828,2,1,1,0.67,245
