Property_ID,Location,Type,Price,Bedrooms,Bathrooms,Size_sqft,Year_Built,Sold,Date_Added,Agent_ID,Listing_Type,HOA_Fee,Parking_Spaces,Garage,Pool,Lot_Size_acres,Days_on_Market
PROP04898,New York,Condo,371591,6,1,2004,2019,0,4/24/2024,AGT0049,For Rent,100,3,0,1,0.25,153
PROP04899,Miami,House,6622,3,4,1665,2007,0,5/11/2024,AGT0023,For Rent,100,2,1,0,0.12,49
PROP04900,San Francisco,Condo,433545,4,1,1070,1983,0,11/17/2023,AGT0029,For Rent,100,2,1,0,0.55,228
PROP04901,Chicago,Condo,335367,3,1,1165,2021,0,1/15/2024,AGT0101,For Rent,300,1,1,1,0.22,84
PROP04902,Los Angeles,Condo,371672,3,1,971,1968,0,1/4/2025,AGT0084,For Sale,,0,1,0,0.43,96
PROP04903,Los Angeles,Apartment,258728,1,0,772,2016,0,11/13/2023,AGT0011,For Sale,200,0,1,1,0.43,221
PROP04904,San Francisco,House,127727,4,2,1615,1992,0,6/25/2023,AGT0191,For Sale,200,2,0,0,0.23,76
PROP04905,Los Angeles,Apartment,353406,2,1,1403,1992,1,11/11/2024,AGT0038,For Rent,0,3,1,0,0.27,104
PROP04906,Los Angeles,House,291740,3,0,1960,2001,0,3/28/2024,AGT0021,For Rent,0,3,0,1,0.3,57
PROP04907,New York,House,303211,,1,1789,1951,1,10/5/2024,AGT0159,For Rent,100,0,1,1,0.48,270
PROP04908,Chicago,Condo,408760,2,7,1748,1966,0,9/3/2024,AGT0116,For Sale,0,2,1,0,0.12,49
PROP04909,Chicago,Condo,376206,,2,1541,1967,0,1/23/2025,AGT0055,For Rent,0,1,0,0,0.23,164
PROP04910,New York,Apartment,492123,5,4,1090,2002,0,4/3/2024,AGT0184,For Sale,100,2,1,0,0.59,293
PROP04911,New York,House,315385,3,2,1846,1990,0,8/10/2024,AGT0046,For Rent,100,0,0,1,0.36,131
PROP04912,Los Angeles,Condo,230878,5,1,1629,2002,0,4/3/2024,AGT0092,For Rent,,1,1,1,0.55,122
PROP04913,Miami,Condo,281158,3,2,1430,1992,0,10/3/2023,AGT0006,For Rent,200,1,0,0,0.06,203
PROP04914,Los Angeles,Condo,,5,4,1293,1986,0,12/17/2024,AGT0154,For Sale,200,2,0,1,0.64,255
PROP04915,New York,Condo,,5,3,1406,1980,0,12/1/2024,AGT0164,For Sale,0,0,0,1,0.44,241
PROP04916,Chicago,Apartment,153296,2,2,1003,1969,0,3/20/2024,AGT0063,For Sale,300,2,1,0,0.47,272
PROP04917,Los Angeles,Apartment,300853,,3,2139,2001,0,7/18/2024,AGT0068,For Rent,,1,1,1,0.12,262
PROP04918,Miami,Condo,460954,,2,643,1991,0,3/5/2025,AGT0096,For Sale,200,3,1,1,0.52,26
PROP04919,Los Angeles,Condo,275979,2,3,1579,2020,0,5/2/2024,AGT0130,For Sale,0,1,1,0,0.02,266
PROP04920,San Francisco,Condo,393101,3,6,1529,2000,0,9/14/2023,AGT0183,For Rent,100,2,0,1,0.36,147
PROP04921,Los Angeles,Condo,349311,2,3,1713,1987,0,7/30/2023,AGT0141,For Sale,,3,0,0,0.29,48
PROP04922,New York,Condo,395586,3,2,1259,2020,0,3/5/2025,AGT0012,For Rent,200,0,1,0,0.47,271
PROP04923,Chicago,House,219023,1,1,1609,1993,1,3/15/2025,AGT0118,For Sale,300,2,0,1,0.36,195
PROP04924,Chicago,House,219459,3,1,2081,1999,1,6/11/2024,AGT0195,For Rent,,1,0,0,0.53,40
PROP04925,New York,House,302027,4,1,1195,1957,0,5/12/2024,AGT0072,For Sale,0,1,0,0,0.48,67
PROP04926,San Francisco,House,146777,5,0,2082,2003,0,12/10/2024,AGT0168,For Rent,300,0,0,0,0.61,254
PROP04927,New York,Condo,273025,4,3,1446,1989,1,8/9/2024,AGT0093,For Rent,300,0,1,1,0.34,44
PROP04928,Los Angeles,House,325287,1,3,1751,1996,0,6/12/2025,AGT0184,For Rent,,3,1,1,0.15,239
PROP04929,New York,House,478463,0,2,850,1953,0,12/10/2024,AGT0086,For Sale,200,3,0,0,0.4,247
PROP04930,New York,Apartment,340271,4,6,2016,1997,0,9/24/2023,AGT0063,For Rent,100,0,0,0,0.1,158
PROP04931,San Francisco,House,362522,5,1,2550,1973,1,2/10/2024,AGT0153,For Sale,0,3,0,1,0.44,212
PROP04932,Los Angeles,House,416447,3,0,1026,2007,0,10/15/2023,AGT0008,For Rent,100,3,1,0,0.59,184
PROP04933,Miami,Condo,203534,3,5,1386,2019,1,12/7/2023,AGT0032,For Rent,0,2,0,1,0.07,56
PROP04934,Miami,House,283491,5,2,2052,2021,0,4/26/2024,AGT0045,For Rent,300,1,0,0,0.59,91
PROP04935,Chicago,House,542541,3,1,977,2000,0,12/11/2024,AGT0026,For Sale,300,2,0,1,0.17,289
PROP04936,New York,Condo,292087,4,3,1914,1978,0,11/2/2024,AGT0033,For Rent,0,2,1,0,-0.02,81
PROP04937,Chicago,House,411643,2,0,947,2012,0,12/21/2023,AGT0141,For Rent,300,3,1,0,0.14,167
PROP04938,San Francisco,Condo,396373,0,4,,2019,0,10/19/2024,AGT0128,For Sale,,0,1,0,0.69,247
PROP04939,Miami,House,152188,3,2,1813,1986,0,2/4/2025,AGT0171,For Sale,,0,1,0,0.16,97
PROP04940,New York,Apartment,331047,3,2,,1964,0,4/25/2024,AGT0142,For Rent,100,3,1,1,-0.16,199
PROP04941,San Francisco,Apartment,314674,0,1,1924,1952,0,9/29/2023,AGT0057,For Rent,200,2,0,1,0.06,47
PROP04942,San Francisco,House,332995,1,4,1669,1992,0,1/13/2025,AGT0140,For Sale,200,0,1,1,0.49,287
PROP04943,New York,Apartment,224588,6,2,1098,2010,0,2/28/2025,AGT0165,For Sale,100,3,1,0,0.48,195
PROP04944,San Francisco,Condo,188308,1,1,1529,1986,0,3/26/2024,AGT0161,For Rent,100,3,0,0,0.21,193
PROP04945,New York,House,252398,3,3,1399,2009,0,7/17/2024,AGT0147,For Rent,,1,1,0,0.42,81
PROP04946,New York,Condo,290220,3,4,1767,2005,0,2/3/2024,AGT0020,For Rent,0,1,0,1,0.41,203
PROP04947,Los Angeles,Apartment,418498,5,2,1517,1963,1,9/19/2024,AGT0051,For Rent,,1,0,0,0.21,12
PROP04948,Chicago,Condo,481731,5,0,1257,1969,1,1/21/2025,AGT0179,For Sale,200,1,0,0,0.54,8
PROP04949,San Francisco,Apartment,439659,2,2,1851,1999,0,11/24/2023,AGT0026,For Rent,200,1,1,1,0.21,288
PROP04950,San Francisco,Apartment,386018,3,1,1379,1966,0,10/25/2023,AGT0190,For Rent,100,0,1,1,0.3,78
PROP04951,Los Angeles,Apartment,199565,3,0,1164,1952,1,9/21/2024,AGT0033,For Sale,,3,1,1,0.06,62
PROP04952,Los Angeles,Condo,259110,,2,,2004,1,9/7/2024,AGT0007,For Sale,100,2,1,1,0.36,77
PROP04953,Los Angeles,Apartment,320992,1,2,1121,1984,0,7/10/2023,AGT0180,For Sale,,0,0,1,0.48,58
PROP04954,Miami,House,236756,2,3,1141,1979,1,5/12/2024,AGT0005,For Rent,300,2,0,0,0.23,183
PROP04955,Miami,Apartment,357720,7,2,2092,1989,0,3/20/2025,AGT0180,For Sale,,1,0,0,0.24,42
PROP04956,Miami,House,372048,3,1,894,1961,0,10/7/2024,AGT0164,For Rent,300,3,0,0,-0.15,17
PROP04957,New York,House,353629,2,3,2288,1983,0,4/28/2024,AGT0124,For Rent,,0,1,1,0.49,64
PROP04958,San Francisco,House,402513,3,0,2105,1956,0,9/4/2023,AGT0052,For Sale,0,0,0,0,0.19,163
PROP04959,Chicago,House,209540,1,1,865,1998,0,3/30/2024,AGT0145,For Rent,200,2,0,1,0.15,183
PROP04960,New York,Condo,393282,3,2,,1992,0,10/6/2023,AGT0092,For Rent,100,0,1,1,0.18,139
PROP04961,San Francisco,House,230435,2,2,1671,1980,0,9/10/2024,AGT0130,For Rent,0,0,1,1,-0.02,224
PROP04962,San Francisco,Apartment,205906,2,,1566,2000,0,9/28/2023,AGT0086,For Sale,200,2,1,1,0.25,111
PROP04963,Los Angeles,House,353211,1,4,1440,2015,0,2/21/2024,AGT0187,For Rent,300,0,1,1,0.06,181
PROP04964,Los Angeles,Apartment,421587,2,0,1302,1960,0,5/1/2025,AGT0146,For Rent,100,1,0,1,0.22,52
PROP04965,New York,Condo,348801,0,3,1114,2000,0,8/20/2024,AGT0017,For Sale,200,3,0,0,0.38,272
PROP04966,Los Angeles,House,302080,,0,1271,1957,0,10/28/2024,AGT0063,For Rent,100,1,1,0,0.2,234
PROP04967,San Francisco,Apartment,331015,2,1,2122,1957,0,6/29/2024,AGT0064,For Rent,,0,1,0,0.19,117
PROP04968,Los Angeles,Condo,313642,,3,2290,1954,0,12/3/2023,AGT0135,For Sale,200,0,0,0,0.69,123
PROP04969,Miami,Condo,187404,3,2,505,1995,1,1/31/2024,AGT0039,For Sale,100,0,1,0,0.05,238
PROP04970,Los Angeles,Apartment,175737,4,3,,1996,1,2/29/2024,AGT0037,For Sale,300,3,1,0,0.23,188
PROP04971,San Francisco,House,292117,4,3,1532,1958,1,4/9/2025,AGT0038,For Sale,300,2,0,1,0.4,55
PROP04972,New York,Condo,307985,1,0,1631,2020,0,12/11/2023,AGT0093,For Rent,,0,0,0,0.48,191
PROP04973,Chicago,Apartment,301133,3,2,1330,2011,0,3/18/2024,AGT0176,For Sale,,0,0,0,0.05,16
PROP04974,Los Angeles,House,367610,4,2,1838,1988,0,11/3/2024,AGT0068,For Rent,100,1,0,0,0.38,191
PROP04975,San Francisco,Condo,278452,3,3,2073,1991,0,2/8/2025,AGT0087,For Rent,300,2,0,0,0.22,32
PROP04976,Chicago,Apartment,356297,1,1,1908,1969,1,2/24/2025,AGT0143,For Rent,200,0,0,1,0.59,215
PROP04977,Chicago,Condo,285541,2,3,341,2011,0,11/22/2023,AGT0017,For Rent,200,3,1,1,0.37,173
PROP04978,Miami,Condo,482335,3,0,1484,1985,1,1/1/2024,AGT0152,For Rent,0,1,0,0,0.35,146
PROP04979,Chicago,Apartment,308071,5,3,1306,2019,0,1/31/2025,AGT0122,For Sale,,1,1,0,0.63,241
PROP04980,San Francisco,Condo,534072,3,1,1323,1965,0,9/27/2024,AGT0168,For Sale,300,0,1,1,0.3,289
PROP04981,San Francisco,Apartment,335201,4,1,1588,1984,0,4/13/2024,AGT0195,For Rent,0,2,0,0,0.14,184
PROP04982,Los Angeles,House,278632,6,1,780,1983,1,10/11/2024,AGT0033,For Rent,100,2,0,1,0.03,236
PROP04983,Los Angeles,Apartment,210055,4,1,2482,1995,0,5/19/2025,AGT0058,For Rent,,2,1,1,0.16,21
PROP04984,Los Angeles,House,155711,4,4,2677,2014,0,1/11/2024,AGT0037,For Sale,300,1,0,0,0.53,135
PROP04985,Chicago,Condo,200855,2,2,1776,1974,1,8/6/2024,AGT0153,For Sale,300,3,1,1,0.13,180
PROP04986,Chicago,Apartment,212039,2,2,1333,1952,0,10/13/2023,AGT0108,For Rent,100,0,0,0,0.31,117
PROP04987,Miami,Apartment,339482,1,6,2006,1952,0,5/27/2025,AGT0014,For Sale,300,2,0,0,0.19,264
PROP04988,Los Angeles,Apartment,247383,2,4,1219,2001,1,3/19/2024,AGT0173,For Rent,0,3,0,1,0.36,13
PROP04989,New York,Apartment,318692,5,2,2200,2018,0,4/28/2025,AGT0156,For Rent,,3,0,0,0.24,293
PROP04990,Miami,House,428197,2,3,2554,1954,0,9/12/2024,AGT0170,For Sale,0,2,0,1,0.14,219
PROP04991,New York,House,291219,3,,1488,1967,0,8/28/2023,AGT0038,For Rent,200,3,1,1,0.14,43
PROP04992,Chicago,Condo,507915,4,3,,1987,0,12/7/2024,AGT0158,For Sale,300,0,0,1,0.47,118
PROP04993,Miami,Condo,182418,1,2,2098,2009,0,3/19/2025,AGT0123,For Sale,300,1,0,1,0.27,27
PROP04994,Miami,Condo,284941,1,0,,1969,0,6/6/2024,AGT0152,For Sale,300,0,1,0,0.46,260
PROP04995,San Francisco,Condo,246068,3,1,1352,1962,1,11/2/2023,AGT0125,For Rent,100,3,0,0,0.15,252
PROP04996,Chicago,Apartment,393650,,3,1340,2016,0,1/5/2025,AGT0002,For Rent,200,3,1,0,0.42,39
PROP04997,Chicago,House,76020,2,1,1830,1979,0,3/30/2024,AGT0144,For Sale,200,2,0,1,0.13,103
PROP04998,Miami,House,155688,3,2,1408,2018,1,10/24/2023,AGT0031,For Rent,,3,1,0,-0.05,91
PROP04999,Chicago,House,289265,7,4,1330,1969,0,4/19/2025,AGT0197,For Sale,300,1,1,1,0.26,14
PROP05000,Miami,House,455137,3,2,2512,1962,1,10/28/2024,AGT0092,For Sale,100,1,0,0,0.48,4
PROP05001,San Francisco,Condo,322584,4,4,1509,1972,0,10/22/2023,AGT0055,For Rent,,3,1,0,0.44,259
PROP05002,Miami,Apartment,164845,3,0,1314,2000,0,10/6/2023,AGT0045,For Rent,300,3,1,1,0.15,143
PROP05003,Chicago,House,180283,0,2,2180,1992,0,1/11/2025,AGT0072,For Sale,200,3,1,0,0.37,123
PROP05004,Chicago,Apartment,467298,5,2,1302,1960,1,3/22/2025,AGT0187,For Sale,300,1,1,1,0.34,116
PROP05005,Miami,Apartment,,7,1,1713,2021,0,1/24/2025,AGT0166,For Sale,300,2,0,1,0.22,254
PROP05006,Miami,Apartment,205703,2,1,1526,1980,0,12/11/2024,AGT0139,For Rent,200,3,1,0,0.28,253
PROP05007,Miami,Apartment,447737,3,,1573,1970,0,5/5/2024,AGT0113,For Sale,300,1,1,0,0.51,189
PROP05008,Los Angeles,House,401109,4,0,309,1983,0,12/7/2024,AGT0200,For Sale,200,1,1,1,0.23,221
PROP05009,Chicago,House,427405,1,1,,1951,0,7/13/2023,AGT0014,For Rent,0,3,1,0,0.14,186
PROP05010,Chicago,House,204995,6,1,1921,1968,0,8/23/2023,AGT0110,For Rent,,3,0,0,0.35,284
PROP05011,Los Angeles,Condo,147489,3,2,1922,1975,0,10/31/2024,AGT0160,For Rent,200,1,1,0,0.07,143
PROP05012,Miami,House,313316,4,3,2500,2003,0,2/11/2024,AGT0001,For Rent,0,0,1,1,0.26,106
PROP05013,San Francisco,Condo,333512,2,4,1072,1981,0,9/3/2023,AGT0031,For Sale,100,3,0,1,0.39,93
PROP05014,Miami,Condo,336460,2,1,1029,1966,0,1/22/2024,AGT0051,For Sale,0,3,1,0,0.33,53
PROP05015,Miami,Condo,447818,6,2,1902,1956,0,5/1/2024,AGT0165,For Rent,200,2,0,0,0.24,151
PROP05016,Los Angeles,House,126623,5,2,1151,1966,0,5/29/2024,AGT0177,For Rent,300,0,1,1,0.34,174
PROP05017,Chicago,House,,5,0,2220,1970,0,2/3/2024,AGT0064,For Rent,200,1,1,0,0.45,21
PROP05018,Miami,House,190337,3,1,1853,1952,0,4/29/2024,AGT0150,For Sale,0,0,0,1,0.53,47
PROP05019,Chicago,Condo,385573,2,,1829,2010,0,5/22/2024,AGT0144,For Rent,0,3,1,0,-0.09,268
PROP05020,New York,Condo,252504,,2,1614,2000,0,9/19/2023,AGT0140,For Sale,100,1,1,1,0.07,138
PROP05021,Chicago,Apartment,218602,2,1,1437,2010,0,2/16/2024,AGT0142,For Sale,,1,1,0,0.16,237
PROP05022,San Francisco,Condo,239009,3,2,1867,1951,0,8/9/2024,AGT0025,For Rent,0,2,0,1,0.56,44
PROP05023,San Francisco,Condo,155438,2,1,1916,1985,1,1/12/2025,AGT0055,For Rent,0,1,0,0,0.31,57
PROP05024,Miami,House,304042,7,4,1773,2017,0,10/29/2023,AGT0075,For Rent,200,3,1,1,0.21,46
PROP05025,Chicago,Apartment,222732,2,1,1451,1957,0,9/24/2023,AGT0071,For Rent,100,2,0,1,0.19,299
PROP05026,Miami,Apartment,,3,5,651,1963,0,4/4/2024,AGT0174,For Sale,100,2,0,1,0.23,258
PROP05027,Los Angeles,Apartment,364005,2,1,1311,2000,0,1/23/2024,AGT0169,For Sale,300,2,0,0,0.25,125
PROP05028,San Francisco,House,468815,2,1,1389,1990,0,5/25/2024,AGT0107,For Rent,0,2,0,0,0.27,292
PROP05029,Miami,Apartment,336632,2,1,1818,1956,0,7/28/2023,AGT0037,For Sale,0,3,0,0,0.24,65
PROP05030,Los Angeles,Apartment,352067,3,3,2373,1989,0,5/6/2025,AGT0071,For Sale,,2,0,0,0.37,188
PROP05031,Miami,House,440009,2,3,834,1954,0,5/6/2024,AGT0072,For Rent,200,0,0,1,0.37,149
PROP05032,Chicago,Apartment,237233,,2,1268,1962,0,8/28/2024,AGT0047,For Rent,0,2,1,1,0.01,21
PROP05033,Chicago,Condo,151174,2,3,1197,2010,0,10/19/2023,AGT0012,For Sale,,0,0,0,0.48,198
PROP05034,Chicago,Condo,320009,3,2,1074,2009,0,11/28/2023,AGT0197,For Sale,100,3,1,0,0.42,206
PROP05035,Chicago,Condo,157736,5,1,1756,1973,0,10/26/2023,AGT0032,For Rent,200,0,1,1,0.22,70
PROP05036,New York,Condo,545393,2,2,1833,2018,0,7/13/2024,AGT0050,For Sale,0,0,0,0,0.25,74
PROP05037,Los Angeles,Condo,445549,5,2,1473,1999,0,4/28/2025,AGT0147,For Sale,0,2,1,0,0.29,247
PROP05038,Los Angeles,Condo,516397,4,,1856,1976,0,4/28/2025,AGT0158,For Rent,200,2,0,0,0.57,213
PROP05039,Chicago,Condo,306244,7,4,2872,2021,0,8/1/2024,AGT0026,For Rent,,0,1,0,0.35,213
PROP05040,New York,Condo,355057,3,2,1802,1974,0,2/10/2024,AGT0115,For Rent,100,3,0,1,0.67,262
PROP05041,Chicago,Condo,254052,4,2,549,1963,0,8/10/2023,AGT0096,For Rent,,0,0,0,0.2,93
PROP05042,New York,House,388292,2,2,1734,2015,0,4/5/2025,AGT0024,For Rent,300,3,0,1,0.2,170
PROP05043,Chicago,House,178445,4,1,1751,1984,1,7/15/2024,AGT0086,For Sale,0,0,0,1,0.31,61
PROP05044,San Francisco,Condo,45690,1,1,,1990,0,4/8/2024,AGT0178,For Sale,300,1,0,0,0.13,7
PROP05045,San Francisco,House,220928,4,0,1627,1980,0,3/13/2025,AGT0030,For Sale,200,2,1,0,0.25,105
PROP05046,Miami,House,154452,2,2,1817,2001,0,12/11/2024,AGT0074,For Sale,0,0,0,1,0.16,255
PROP05047,Chicago,Condo,447792,2,,1541,1992,0,4/18/2024,AGT0165,For Rent,0,2,1,1,0.57,1
PROP05048,Los Angeles,Condo,481567,1,1,2143,1970,0,5/29/2024,AGT0159,For Rent,200,3,0,1,0.36,31
PROP05049,Miami,House,159707,5,1,1671,1976,0,4/16/2024,AGT0096,For Sale,300,3,1,1,0.03,276
PROP05050,San Francisco,Condo,429171,3,2,1501,1995,0,3/4/2024,AGT0025,For Rent,,0,1,1,0.12,183
PROP05051,Chicago,Condo,395138,3,3,792,1979,0,2/15/2024,AGT0135,For Rent,300,2,1,1,0.32,209
PROP05052,Miami,Condo,143022,2,5,783,1995,0,4/21/2025,AGT0141,For Sale,100,3,0,1,0.16,248
PROP05053,Chicago,Condo,260973,2,2,942,1992,0,10/17/2024,AGT0096,For Sale,300,2,1,1,0.39,250
PROP05054,San Francisco,House,241983,1,1,1847,2010,1,5/12/2025,AGT0104,For Rent,,0,0,1,0.36,272
PROP05055,Miami,Apartment,374799,3,0,1291,1951,0,1/25/2025,AGT0011,For Sale,100,1,1,1,0.01,167
PROP05056,San Francisco,House,177122,2,3,979,1962,0,1/15/2025,AGT0072,For Sale,200,3,0,1,0.28,169
PROP05057,New York,Apartment,290112,1,4,1443,2004,0,4/12/2024,AGT0071,For Rent,0,2,0,0,0.41,281
PROP05058,San Francisco,Apartment,231406,0,2,1462,1982,0,9/1/2023,AGT0098,For Sale,100,3,0,1,0.47,195
PROP05059,Chicago,Apartment,347334,1,2,1111,1984,0,12/25/2024,AGT0021,For Sale,100,0,0,0,0.22,270
PROP05060,Los Angeles,House,278320,2,4,1642,1954,0,11/17/2023,AGT0128,For Sale,100,2,1,1,0.35,109
PROP05061,San Francisco,House,246475,3,3,2318,2006,1,10/2/2024,AGT0044,For Sale,0,2,1,0,0.24,170
PROP05062,Los Angeles,House,278670,1,0,,1997,0,9/4/2023,AGT0053,For Sale,,2,1,0,0.3,102
PROP05063,New York,House,503604,3,2,1710,1986,0,6/4/2025,AGT0132,For Sale,100,2,0,0,0.3,74
PROP05064,Miami,House,258310,4,2,900,1990,0,8/19/2023,AGT0129,For Rent,200,3,0,0,0.45,175
PROP05065,Miami,Apartment,,7,2,2191,1981,0,6/29/2024,AGT0053,For Rent,,1,1,0,0.35,266
PROP05066,Los Angeles,House,358343,6,1,926,2019,0,6/2/2025,AGT0172,For Rent,200,3,1,1,0.11,294
PROP05067,Miami,Apartment,285647,3,0,573,1965,1,11/13/2024,AGT0148,For Rent,0,0,1,0,0.2,222
PROP05068,San Francisco,House,158476,4,4,1677,1953,0,9/4/2023,AGT0078,For Rent,200,0,1,1,0.41,180
PROP05069,Los Angeles,House,523149,2,4,1020,1994,1,6/25/2024,AGT0199,For Sale,300,2,1,1,0.15,97
PROP05070,Chicago,Condo,264752,5,2,2558,1958,0,2/3/2025,AGT0138,For Sale,,0,0,0,0.37,187
PROP05071,San Francisco,Apartment,262213,4,1,884,2000,0,9/29/2024,AGT0033,For Rent,0,3,1,1,0.56,272
PROP05072,San Francisco,House,315983,4,5,727,1976,1,11/15/2023,AGT0001,For Rent,,1,1,1,0.5,200
PROP05073,San Francisco,House,473011,5,3,1593,1993,1,7/17/2023,AGT0124,For Sale,0,1,0,0,0.44,141
PROP05074,Chicago,House,132025,6,3,379,1959,0,12/3/2024,AGT0141,For Rent,,1,0,1,0.33,202
PROP05075,New York,Condo,327598,2,4,737,2013,0,8/10/2023,AGT0085,For Rent,300,0,1,1,0.11,179
PROP05076,Miami,Apartment,508727,3,0,994,1994,0,11/11/2024,AGT0094,For Rent,300,2,1,1,-0.29,283
PROP05077,Los Angeles,House,312872,1,1,962,1967,0,8/4/2023,AGT0107,For Rent,300,0,1,0,0.25,134
PROP05078,New York,House,176466,3,2,1157,2019,0,6/16/2025,AGT0126,For Sale,100,2,1,1,0.09,218
PROP05079,Los Angeles,House,238160,0,4,,1967,0,2/20/2024,AGT0016,For Rent,300,3,0,1,0.14,285
PROP05080,Miami,Condo,320688,,2,1039,2015,1,9/20/2023,AGT0049,For Sale,200,1,1,1,0.05,218
PROP05081,Chicago,House,433080,1,3,,2000,0,8/21/2024,AGT0190,For Rent,0,2,1,1,0.71,48
PROP05082,San Francisco,Apartment,266066,1,2,1440,1996,0,4/25/2025,AGT0121,For Rent,,1,1,0,0.33,290
PROP05083,San Francisco,Apartment,382665,4,2,1505,1964,0,1/16/2024,AGT0132,For Sale,300,2,0,1,0.25,216
PROP05084,Chicago,Apartment,156463,6,2,1473,1951,0,6/9/2024,AGT0098,For Sale,0,0,0,0,0.29,291
PROP05085,New York,Apartment,155628,4,3,1453,1957,0,12/17/2023,AGT0081,For Rent,100,2,0,0,0.15,193
PROP05086,New York,House,251719,4,1,1552,1964,0,1/5/2025,AGT0112,For Rent,300,2,0,1,0.25,270
PROP05087,Los Angeles,Condo,443802,2,1,1757,1969,1,6/5/2024,AGT0072,For Sale,0,1,1,0,0.26,208
PROP05088,Chicago,Condo,306887,1,1,2051,1955,0,7/13/2024,AGT0022,For Sale,,0,1,1,0.25,232
PROP05089,New York,Condo,328981,6,1,1999,1996,1,10/27/2024,AGT0183,For Sale,300,0,1,1,0.34,121
PROP05090,Chicago,House,327807,2,1,2769,1970,0,10/30/2024,AGT0078,For Rent,200,2,1,0,0.38,12
PROP05091,Miami,Condo,410920,1,3,1097,1953,0,2/4/2024,AGT0028,For Sale,300,0,0,1,0.14,82
PROP05092,San Francisco,Apartment,238977,0,2,1157,1970,0,4/25/2024,AGT0083,For Sale,0,2,1,1,0.43,261
PROP05093,San Francisco,House,368828,6,1,1889,1954,0,11/21/2024,AGT0007,For Sale,100,3,0,1,0.29,3
PROP05094,San Francisco,Condo,216911,1,2,1051,1955,0,1/13/2025,AGT0159,For Rent,300,3,0,0,0.6,299
PROP05095,Chicago,Apartment,,3,4,1515,1955,1,8/29/2024,AGT0006,For Rent,200,1,0,0,0.23,167
PROP05096,Chicago,Apartment,219960,2,0,2647,2014,0,4/2/2025,AGT0076,For Rent,100,1,0,0,0.49,206
PROP05097,Los Angeles,House,211761,1,1,2388,1981,0,5/16/2024,AGT0018,For Sale,200,0,0,1,0.37,53
PROP05098,San Francisco,House,354966,2,3,1050,2009,0,11/24/2023,AGT0028,For Rent,100,0,1,1,0.44,201
PROP05099,Los Angeles,Condo,307978,3,2,843,1983,0,4/12/2025,AGT0173,For Sale,,2,1,1,0.6,48
PROP05100,San Francisco,Condo,332685,3,5,475,1986,0,2/24/2024,AGT0162,For Sale,0,2,1,0,0,98
PROP05101,Los Angeles,Condo,322731,2,0,1513,1977,0,5/10/2024,AGT0191,For Sale,100,1,1,0,0.11,172
PROP05102,Los Angeles,House,190960,4,0,1290,2019,1,7/15/2024,AGT0186,For Sale,100,3,1,1,0.35,161
PROP05103,Miami,Condo,461335,0,0,1452,1960,0,3/5/2024,AGT0094,For Rent,,0,0,0,0.66,287
PROP05104,Los Angeles,Condo,,1,0,1349,2008,0,9/4/2023,AGT0185,For Sale,300,0,1,1,0.36,54
PROP05105,Chicago,Apartment,435894,2,4,1322,2010,0,9/1/2024,AGT0167,For Rent,300,3,0,0,0.36,291
PROP05106,Los Angeles,Apartment,247166,3,1,1271,2007,0,9/27/2024,AGT0040,For Rent,200,3,0,0,0.08,250
PROP05107,San Francisco,Apartment,341652,2,1,1527,1953,0,6/16/2024,AGT0039,For Sale,0,0,0,1,0.31,145
PROP05108,Los Angeles,Condo,319736,3,5,2092,1955,0,7/6/2024,AGT0188,For Sale,0,3,1,1,0.24,83
PROP05109,New York,House,412800,4,0,297,1981,1,4/10/2024,AGT0101,For Sale,300,0,0,1,0.02,221
PROP05110,San Francisco,Apartment,416024,1,1,1326,2009,0,11/5/2024,AGT0144,For Sale,,0,1,1,0.38,113
PROP05111,New York,House,319305,,2,967,1988,0,8/5/2024,AGT0098,For Rent,0,1,0,0,0.67,43
PROP05112,San Francisco,Condo,148204,6,3,1757,1990,0,7/6/2023,AGT0099,For Rent,200,3,1,1,0.45,103
PROP05113,Chicago,Condo,477966,4,1,1285,2005,1,6/30/2024,AGT0163,For Sale,300,0,0,0,0.11,162
PROP05114,Chicago,Apartment,355598,,4,2075,1977,0,9/2/2024,AGT0113,For Sale,,1,1,0,0.3,195
PROP05115,Chicago,House,239156,1,,1999,2004,0,8/28/2023,AGT0105,For Sale,0,1,0,0,0.17,215
PROP05116,New York,Apartment,340654,8,2,1069,1982,0,9/18/2023,AGT0128,For Rent,,0,1,0,0.58,65
PROP05117,Miami,Condo,148890,4,2,1639,1974,0,5/20/2025,AGT0040,For Sale,100,0,1,1,0.46,125
PROP05118,San Francisco,House,405535,3,4,2067,1972,0,3/17/2024,AGT0016,For Rent,,1,1,0,0.58,46
PROP05119,Chicago,Apartment,152878,4,1,1336,1974,0,10/10/2024,AGT0133,For Sale,100,1,0,1,0.37,148
PROP05120,San Francisco,Condo,277916,3,2,1486,1972,0,10/13/2024,AGT0140,For Rent,200,3,0,0,0.27,148
PROP05121,New York,Apartment,3016324.057,,4,7467.705263,1983,0,3/6/2024,AGT0048,For Rent,0,2,0,0,0.05,144
PROP05122,Miami,House,403883,7,3,1380,1977,0,2/29/2024,AGT0065,For Sale,100,1,1,1,0.39,61
PROP05123,New York,House,310654,3,4,1654,1991,0,8/23/2024,AGT0180,For Rent,100,1,1,0,0.15,108
PROP05124,San Francisco,House,363496,4,0,1793,1992,0,9/26/2024,AGT0054,For Sale,300,0,0,1,0.13,180
